OXY_Open,OXY_High,OXY_Low,OXY_Adj_Close,OXY_Adj_PD,OXY_Volume,OIL_Open,OIL_Close,OIL_High,OIL_Low,Max/Min Label,Rel_Max,Rel_Min,Max/Min Label_P,Rel_Max_P,Rel_Min_P,Max/Min Label_dP,Rel_Max_dP,Rel_Min_dP
25.34,25.35,24.68,23.95,-0.02681836652,13541200,66.38,66.94,67.03,65.95,0,#N/A,#N/A,2,#N/A,-0.02681836652,2,#N/A,-0.02681836652
25,25.18,24.25,23.49,-0.01920668058,11494800,66.86,66.77,67.38,66.44,2,#N/A,23.49,0,#N/A,#N/A,0,#N/A,#N/A
24.48,25.11,24.24,23.64,0.006385696041,11162600,66.7,67.05,67.23,66.17,1,23.64,#N/A,1,0.006385696041,#N/A,0,#N/A,#N/A
24.5,24.51,22.97,22.35,-0.05456852792,18736200,67.2,66.57,68.08,65.51,2,#N/A,22.35,2,#N/A,-0.05456852792,2,#N/A,-0.05456852792
22.45,24.47,22.4,23.55,0.05369127517,19500100,66.22,65.32,66.52,64.96,1,23.55,#N/A,1,0.05369127517,#N/A,1,0.05369127517,#N/A
24.57,24.71,23.92,23.22,-0.01401273885,16448500,65.13,65.4,65.83,64.58,2,#N/A,23.22,2,#N/A,-0.01401273885,0,#N/A,#N/A
24.25,24.81,23.77,23.75,0.02282515073,10825300,65.8,66.11,66.3,65.16,0,#N/A,#N/A,1,0.02282515073,#N/A,0,#N/A,#N/A
24.43,25.14,24.41,23.99,0.01010526316,12515600,66.1,65.65,66.26,64.57,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.11,25.4,24.65,24.17,0.007503126303,13876000,65.76,66.42,66.8,65.66,0,#N/A,#N/A,2,#N/A,0.007503126303,0,#N/A,#N/A
25.35,26.24,25.31,25.14,0.04013239553,20741000,66.58,67.27,67.85,66.13,1,25.14,#N/A,1,0.04013239553,#N/A,1,0.04013239553,#N/A
26.56,26.98,25.66,24.99,-0.005966587112,18230000,67.18,68.56,68.95,67.13,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.55,26.31,25.29,24.43,-0.02240896359,14842900,68.33,66.76,68.4,67.06,2,#N/A,24.43,2,#N/A,-0.02240896359,2,#N/A,-0.02240896359
25.65,26.28,25.38,25.18,0.03069995907,13380900,66.7,67.56,67.82,66.1,1,25.18,#N/A,1,0.03069995907,#N/A,0,#N/A,#N/A
26.51,26.57,25.12,24.91,-0.01072279587,15044700,67.75,68.88,69.5,67.37,2,#N/A,24.91,2,#N/A,-0.01072279587,0,#N/A,#N/A
26.3,27.34,25.91,26.06,0.04616619831,19853100,69.35,68.96,69.95,68.35,1,26.06,#N/A,1,0.04616619831,#N/A,1,0.04616619831,#N/A
27.1,27.2,26.01,25.67,-0.01496546431,14458200,68.47,68.09,69.37,67.93,2,#N/A,25.67,2,#N/A,-0.01496546431,0,#N/A,#N/A
26.02,27.54,25.85,26.39,0.02804830541,17631400,68.26,68.28,68.65,67.39,1,26.39,#N/A,1,0.02804830541,#N/A,0,#N/A,#N/A
27.71,28.13,26.56,25.65,-0.02804092459,19188300,68.74,68.32,69.2,67.41,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.4,25.61,24.3,23.63,-0.07875243665,30525000,68.29,68.55,68.75,67.13,2,#N/A,23.63,2,#N/A,-0.07875243665,2,#N/A,-0.07875243665
24.64,26.47,24.58,24.2,0.02412187897,26921900,68.78,69.32,69.9,68.18,1,24.2,#N/A,1,0.02412187897,#N/A,0,#N/A,#N/A
24.69,25.24,23.32,22.84,-0.05619834711,20686400,68.88,67.05,69.04,66.48,2,#N/A,22.84,2,#N/A,-0.05619834711,0,#N/A,#N/A
25.24,26.41,24.94,25.42,0.1129597198,17232100,68.92,69.46,69.62,68.18,1,25.42,#N/A,1,0.1129597198,#N/A,1,0.1129597198,#N/A
26.34,26.83,25.8,24.92,-0.01966955153,15992400,69.61,68.71,70.24,67.28,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
24.96,25.61,24.65,24.15,-0.0308988764,18157200,68.41,66.66,68.46,65.3,0,#N/A,#N/A,2,#N/A,-0.0308988764,2,#N/A,-0.0308988764
25.14,25.22,24.49,24.04,-0.004554865424,14554200,66.63,65.11,67.17,64.8,2,#N/A,24.04,0,#N/A,#N/A,0,#N/A,#N/A
25.38,25.66,25.03,24.2,0.006655574043,13212200,65.22,66.44,66.94,64.57,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.38,25.55,24.9,24.51,0.01280991736,13100500,66.72,68.46,68.64,66.46,1,24.51,#N/A,1,0.01280991736,#N/A,0,#N/A,#N/A
25.4,25.6,24.59,23.72,-0.03223174215,13774200,68.47,68.65,68.9,67.83,2,#N/A,23.72,2,#N/A,-0.03223174215,2,#N/A,-0.03223174215
24.67,25.44,24.55,24.36,0.02698145025,14084100,68.55,68.87,69.17,68.02,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.79,26.19,25.59,25.12,0.03119868637,19886300,68.78,69.46,69.51,68.11,1,25.12,#N/A,1,0.03119868637,#N/A,0,#N/A,#N/A
26.11,26.25,25.78,25.01,-0.004378980892,10132100,69.69,69.63,69.92,69.26,2,#N/A,25.01,2,#N/A,-0.004378980892,2,#N/A,-0.004378980892
26.67,28.49,26.66,27.43,0.09676129548,27701900,69.39,70.25,71.34,69.29,0,#N/A,#N/A,1,0.09676129548,#N/A,1,0.09676129548,#N/A
28.68,29.88,28.02,28.16,0.02661319723,28273100,70.55,71.35,71.48,70.35,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.21,30.05,28.74,28.21,0.001775568182,19504400,71.27,71.31,71.99,70.66,1,28.21,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.44,29.91,28.61,28.07,-0.004962779156,16134500,71.25,71.89,72.17,70.73,2,#N/A,28.07,2,#N/A,-0.004962779156,2,#N/A,-0.004962779156
29.32,29.79,28.98,28.09,0.0007125044532,10040800,71.82,71.49,72.27,71.1,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.09,29.49,28.48,28.12,0.001067995728,12127700,71.42,72.22,72.42,70.71,1,28.12,#N/A,1,0.001067995728,#N/A,1,0.001067995728,#N/A
29.05,29.29,27.92,27.3,-0.02916073969,14212500,72.03,72.52,72.93,70.95,0,#N/A,#N/A,2,#N/A,-0.02916073969,2,#N/A,-0.02916073969
28.52,28.96,28.21,27.3,0,10863600,72.41,72.69,73.09,71.88,0,#N/A,#N/A,1,0,#N/A,0,#N/A,#N/A
28.66,29.38,27.98,27.25,-0.001831501832,13827300,72.7,72.86,73.64,72.59,2,#N/A,27.25,2,#N/A,-0.001831501832,0,#N/A,#N/A
28.52,29.28,28.35,28.14,0.03266055046,13087700,73.03,73.99,74.33,72.79,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
28.92,30.7,28.49,29.43,0.04584221748,42712700,74.26,74.39,74.96,73.86,1,29.43,#N/A,1,0.04584221748,#N/A,1,0.04584221748,#N/A
30.22,30.72,27.82,27.2,-0.07577302073,39315200,73.8,73.08,74.5,72.01,2,#N/A,27.2,2,#N/A,-0.07577302073,2,#N/A,-0.07577302073
28.16,29.59,28.16,28.43,0.04522058824,18633600,73.33,74.9,74.95,72.98,0,#N/A,#N/A,1,0.04522058824,#N/A,0,#N/A,#N/A
29.44,30.07,29,28.92,0.01723531481,15195900,74.88,74.81,75.3,74.32,0,#N/A,#N/A,2,#N/A,0.01723531481,0,#N/A,#N/A
31.9,33.01,31.55,31.72,0.09681881051,25211900,75.54,76.18,76.21,74.95,1,31.72,#N/A,1,0.09681881051,#N/A,1,0.09681881051,#N/A
32.61,32.65,31.04,30.11,-0.05075662043,17426100,75.99,74.68,76.6,74.51,2,#N/A,30.11,2,#N/A,-0.05075662043,2,#N/A,-0.05075662043
31.5,32.37,31.1,30.16,0.001660577881,15619000,74.67,74.76,75.51,73.9,1,30.16,#N/A,1,0.001660577881,#N/A,0,#N/A,#N/A
31.67,31.9,30.99,30.14,-0.0006631299735,12823900,75.18,75.13,75.6,74.39,2,#N/A,30.14,2,#N/A,-0.0006631299735,0,#N/A,#N/A
32.85,33.5,32.2,31.67,0.05076310551,23100200,74.69,75.84,76.74,74.55,1,31.67,#N/A,1,0.05076310551,#N/A,1,0.05076310551,#N/A
32.42,32.86,32.03,31.4,-0.008525418377,10646500,75.64,76.17,76.43,75.21,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
32.51,32.57,30.35,29.4,-0.06369426752,21467000,77.06,74.53,77.84,74.13,0,#N/A,#N/A,2,#N/A,-0.06369426752,2,#N/A,-0.06369426752
30.8,31.19,29.01,28.41,-0.03367346939,20238500,74.69,73.43,75.99,72.6,2,#N/A,28.41,0,#N/A,#N/A,0,#N/A,#N/A
28.5,29.92,28.5,28.58,0.005983808518,16379100,73.35,74.12,74.4,72.11,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
30.22,30.4,29.57,29.14,0.01959412176,13108800,74.39,75.55,75.8,73.8,1,29.14,#N/A,1,0.01959412176,#N/A,1,0.01959412176,#N/A
29.63,30.31,29.31,28.9,-0.008236101579,11171500,75.79,75.16,75.84,74.23,2,#N/A,28.9,2,#N/A,-0.008236101579,0,#N/A,#N/A
29.83,30.27,29.5,28.99,0.003114186851,11039500,75.25,76.49,76.6,74.93,1,28.99,#N/A,1,0.003114186851,#N/A,0,#N/A,#N/A
30.21,30.63,27.64,26.82,-0.07485339772,22822500,76.28,74.76,76.72,73.79,0,#N/A,#N/A,2,#N/A,-0.07485339772,2,#N/A,-0.07485339772
27.69,28.26,26.93,26.24,-0.0216256525,18361000,74.5,73.47,74.59,73.19,0,#N/A,#N/A,1,-0.0216256525,#N/A,0,#N/A,#N/A
27.5,27.59,25.87,25,-0.04725609756,18512300,73.18,73.59,74.09,72.34,0,#N/A,#N/A,2,#N/A,-0.04725609756,0,#N/A,#N/A
24.39,25.11,23.9,23.92,-0.0432,28376800,72.86,68.62,73.34,67.75,2,#N/A,23.92,0,#N/A,#N/A,0,#N/A,#N/A
24.8,25.8,24.52,24.45,0.02215719064,17071000,68.99,69.35,69.73,67.44,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.87,27.55,25.87,26.19,0.07116564417,19629300,68.92,72.23,72.38,68.63,1,26.19,#N/A,1,0.07116564417,#N/A,1,0.07116564417,#N/A
27.14,27.35,26.44,26.03,-0.006109201985,12459600,72.24,73.79,73.9,71.74,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
27.04,27.07,26.25,25.62,-0.01575105647,9502500,73.56,74.1,74.22,73.32,2,#N/A,25.62,2,#N/A,-0.01575105647,0,#N/A,#N/A
26.69,27.6,26.69,26.14,0.02029664325,11080800,74.12,74.5,74.84,72.75,1,26.14,#N/A,1,0.02029664325,#N/A,0,#N/A,#N/A
26.75,26.84,25.89,25.31,-0.03175210406,12870400,74.67,74.48,75.05,74.02,2,#N/A,25.31,2,#N/A,-0.03175210406,2,#N/A,-0.03175210406
26.55,27.22,26.06,25.92,0.02410114579,11767700,74.77,74.74,75.32,74.42,1,25.92,#N/A,1,0.02410114579,#N/A,1,0.02410114579,#N/A
27.3,27.42,26.68,25.81,-0.00424382716,11718200,74.76,76.05,76.15,74.63,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
26.51,26.81,25.92,25.15,-0.02557148392,15123300,75.81,75.41,76.38,75.38,0,#N/A,#N/A,2,#N/A,-0.02557148392,2,#N/A,-0.02557148392
26.1,27.06,25.72,24.85,-0.01192842942,13880000,75.39,72.89,75.39,72.31,2,#N/A,24.85,0,#N/A,#N/A,0,#N/A,#N/A
25.49,26.5,25.22,25.47,0.02494969819,15215300,73.08,72.41,73.55,71.05,1,25.47,#N/A,1,0.02494969819,#N/A,1,0.02494969819,#N/A
25.98,26.89,25.44,24.76,-0.02787593247,20780200,72.33,70.38,72.83,70.11,2,#N/A,24.76,2,#N/A,-0.02787593247,2,#N/A,-0.02787593247
25.94,26.83,25.88,25.24,0.01938610662,12976200,70.27,71.29,71.5,69.75,0,#N/A,#N/A,1,0.01938610662,#N/A,0,#N/A,#N/A
26.68,27.08,26.23,25.43,0.007527733756,12862500,71.2,70.7,72.43,70.28,1,25.43,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.62,26.14,25.34,24.68,-0.02949272513,12029100,70.26,69.04,70.26,67.6,2,#N/A,24.68,2,#N/A,-0.02949272513,2,#N/A,-0.02949272513
25.71,26.42,25.65,25.31,0.0255267423,13269600,69.35,70.63,71.24,68.94,0,#N/A,#N/A,1,0.0255267423,#N/A,1,0.0255267423,#N/A
26.33,26.84,26,25.87,0.02212564204,15265600,70.83,71.44,71.72,69.07,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
26.77,26.98,26.28,25.9,0.001159644376,9245400,71.57,71.31,71.9,70.67,1,25.9,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
26.76,26.87,25.75,24.85,-0.04054054054,12000900,71.12,70.59,71.38,70,0,#N/A,#N/A,2,#N/A,-0.04054054054,2,#N/A,-0.04054054054
25.2,25.26,24.42,23.89,-0.03863179074,16354900,70.05,69.51,70.45,68.14,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
24.59,24.89,23.92,23.21,-0.02846379238,15987800,69.77,69.03,70,68.82,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
24.29,24.58,23.43,22.6,-0.0262817751,15233200,68.96,68.23,70.04,67.23,0,#N/A,#N/A,1,-0.0262817751,#N/A,0,#N/A,#N/A
22.88,23.21,21.83,21.29,-0.05796460177,26408100,67.57,66.45,67.64,65.57,2,#N/A,21.29,2,#N/A,-0.05796460177,2,#N/A,-0.05796460177
22.88,23.55,22.8,22.62,0.06247064349,17577600,64.97,68.75,68.9,64.6,0,#N/A,#N/A,1,0.06247064349,#N/A,1,0.06247064349,#N/A
23.82,24.74,23.74,23.5,0.03890362511,15360000,68.66,71.05,71.27,68.53,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
24.3,24.87,23.91,23.74,0.01021276596,10024500,71,72.25,72.42,70.5,1,23.74,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
24.3,24.72,23.91,23.13,-0.02569502949,11491000,71.94,71.07,72.13,70.66,2,#N/A,23.13,2,#N/A,-0.02569502949,2,#N/A,-0.02569502949
24.45,25.79,24.45,24.73,0.0691742326,17295300,71.53,72.7,72.76,71.17,0,#N/A,#N/A,1,0.0691742326,#N/A,1,0.0691742326,#N/A
25.51,26.14,25.15,24.76,0.001213101496,17367700,73.14,72.99,73.52,72.62,1,24.76,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.6,25.86,24.86,24.17,-0.02382875606,14779500,71.68,71.59,72.38,70.42,2,#N/A,24.17,2,#N/A,-0.02382875606,0,#N/A,#N/A
25.56,26.93,25.5,25.62,0.05999172528,21133400,71.31,73.03,73.47,70.92,1,25.62,#N/A,1,0.05999172528,#N/A,1,0.05999172528,#N/A
26.4,26.87,25.78,24.98,-0.024980484,13454900,72.86,72.61,73.69,72.4,0,#N/A,#N/A,2,#N/A,-0.024980484,0,#N/A,#N/A
25.65,26.38,25.52,24.73,-0.01000800641,11330500,72.29,71.69,72.81,71.1,0,#N/A,#N/A,1,-0.01000800641,#N/A,0,#N/A,#N/A
25.96,26.21,24.82,24.01,-0.02911443591,12672600,71.64,72.6,72.95,71.55,2,#N/A,24.01,2,#N/A,-0.02911443591,2,#N/A,-0.02911443591
25.49,25.78,24.94,24.08,0.002915451895,10690200,71.37,72.92,73.15,70.94,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
25.4,26.78,25.39,25.69,0.06686046512,22818800,72.88,73.51,73.92,72.69,1,25.69,#N/A,1,0.06686046512,#N/A,1,0.06686046512,#N/A
27.17,27.46,26.02,25.34,-0.0136239782,16350300,73.62,73.6,74.28,73.08,2,#N/A,25.34,2,#N/A,-0.0136239782,0,#N/A,#N/A
27.1,28.08,27.05,26.88,0.06077348066,25212400,73.92,75.46,76.13,73.78,1,26.88,#N/A,1,0.06077348066,#N/A,0,#N/A,#N/A
27.71,27.72,27.09,26.35,-0.0197172619,13235200,75.46,75.67,75.87,74.48,0,#N/A,#N/A,2,#N/A,-0.0197172619,0,#N/A,#N/A
27.11,27.68,26.74,25.97,-0.01442125237,25230600,75.68,75.34,75.78,74.58,0,#N/A,#N/A,1,-0.01442125237,#N/A,0,#N/A,#N/A
25.74,25.92,24.96,24.57,-0.0539083558,20470000,75.33,73.92,75.4,73.52,0,#N/A,#N/A,2,#N/A,-0.0539083558,2,#N/A,-0.0539083558
25.82,26.08,25.07,24.52,-0.002035002035,12866200,74.33,74.36,75.18,73.26,2,#N/A,24.52,0,#N/A,#N/A,0,#N/A,#N/A
26.22,27.26,26.22,25.79,0.05179445351,21793400,74.56,76.19,76.26,74.49,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.02,30.35,29,29.11,0.1287320667,26376700,78.25,79.53,79.9,78.21,1,29.11,#N/A,1,0.1287320667,#N/A,1,0.1287320667,#N/A
30.59,30.9,29.58,28.83,-0.009618687736,29296300,79.4,79.09,80.75,78.1,2,#N/A,28.83,2,#N/A,-0.009618687736,0,#N/A,#N/A
30.17,30.47,29.46,28.95,0.004162330905,16325000,78.25,78.64,79.4,77.5,1,28.95,#N/A,1,0.004162330905,#N/A,0,#N/A,#N/A
29.83,30.13,29.26,28.52,-0.01485319516,19182700,78.46,78.52,79.11,77.6,2,#N/A,28.52,2,#N/A,-0.01485319516,2,#N/A,-0.01485319516
29.82,31.17,29.76,30.03,0.05294530154,19625100,78.49,79.28,79.41,77.55,0,#N/A,#N/A,1,0.05294530154,#N/A,1,0.05294530154,#N/A
31.64,32.46,31.43,30.67,0.02131202131,25391800,79.49,81.26,82,78.75,0,#N/A,#N/A,2,#N/A,0.02131202131,0,#N/A,#N/A
32.35,33.48,32.06,31.59,0.02999673948,27604500,81.27,82.56,83.13,81.19,1,31.59,#N/A,1,0.02999673948,#N/A,0,#N/A,#N/A
31.81,32.55,31.26,30.85,-0.02342513454,22400600,82.57,81.08,83.47,80.6,2,#N/A,30.85,2,#N/A,-0.02342513454,2,#N/A,-0.02342513454
32,32.76,31.28,31.31,0.014910859,21848900,80.98,81.95,82.5,79.08,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
33.19,33.98,32.98,32.42,0.03545193229,20246900,82.38,82.39,83.43,81.96,1,32.42,#N/A,1,0.03545193229,#N/A,1,0.03545193229,#N/A
34.22,34.57,33.23,32.19,-0.007094386181,21394900,82.65,83.65,84.6,82.54,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
33.24,33.95,32.64,31.82,-0.01149425287,15502200,83.49,83.42,84.23,82.72,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
32.41,32.83,32.02,31.12,-0.02199874293,14943900,83.1,83.18,83.69,82.2,0,#N/A,#N/A,2,#N/A,-0.02199874293,2,#N/A,-0.02199874293
32.9,33.19,31.77,30.84,-0.008997429306,17846800,83.45,84,84.5,83.18,0,#N/A,#N/A,1,-0.008997429306,#N/A,0,#N/A,#N/A
32.66,32.84,31.56,30.52,-0.01037613489,14781600,84.3,84.86,85.1,84.16,2,#N/A,30.52,2,#N/A,-0.01037613489,0,#N/A,#N/A
32.92,33.93,32.59,31.75,0.04030144168,25900800,84.95,84.33,86.04,83.95,0,#N/A,#N/A,1,0.04030144168,#N/A,1,0.04030144168,#N/A
32.96,33.49,32.51,31.76,0.0003149606299,13006200,84.21,85.08,85.4,83.7,0,#N/A,#N/A,2,#N/A,0.0003149606299,0,#N/A,#N/A
32.45,33.45,32.21,32.16,0.01259445844,15636600,85.19,85.82,85.89,83.61,1,32.16,#N/A,1,0.01259445844,#N/A,0,#N/A,#N/A
33.11,33.54,32.36,31.62,-0.01679104478,14869300,85.9,84.61,86.1,83.36,2,#N/A,31.62,2,#N/A,-0.01679104478,2,#N/A,-0.01679104478
32.94,33.97,32.77,32.71,0.03447185326,15001000,84.52,85.53,85.93,83.82,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
34.56,35.7,34.5,33.96,0.03821461327,19253700,85.65,85.99,86.7,85.43,0,#N/A,#N/A,1,0.03821461327,#N/A,1,0.03821461327,#N/A
35.5,35.75,35.01,34.09,0.00382803298,15398100,86.03,86.4,86.5,85.27,1,34.09,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
34.85,34.95,33.28,32.1,-0.05837489,20124800,86.07,84.58,86.28,84.05,2,#N/A,32.1,2,#N/A,-0.05837489,2,#N/A,-0.05837489
33.35,33.84,33.17,32.62,0.01619937695,12039200,84.21,84.32,84.59,82.32,1,32.62,#N/A,1,0.01619937695,#N/A,0,#N/A,#N/A
33.85,34.09,33.11,32.33,-0.00889025138,13346500,84.33,83.72,84.83,83.79,2,#N/A,32.33,2,#N/A,-0.00889025138,0,#N/A,#N/A
34.32,34.9,33.71,33.56,0.03804515929,14134100,83.63,84.71,85.12,83.03,1,33.56,#N/A,1,0.03804515929,#N/A,1,0.03804515929,#N/A
34.49,35.35,34.21,33.13,-0.01281287247,11558000,84.45,84.72,85.23,83.76,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
33.81,34.54,33.52,32.63,-0.01509206158,13784000,84.07,81.99,84.2,81.1,0,#N/A,#N/A,2,#N/A,-0.01509206158,2,#N/A,-0.01509206158
34.79,35.05,33.17,32.54,-0.002758197977,20375400,81.58,80.54,84.49,80.2,0,#N/A,#N/A,1,-0.002758197977,#N/A,0,#N/A,#N/A
34.14,34.14,32.73,32.22,-0.0098340504,18862600,81.25,82.74,83.16,80.26,2,#N/A,32.22,2,#N/A,-0.0098340504,0,#N/A,#N/A
33.92,35.08,33.87,33.06,0.0260707635,14267500,82.58,83.43,84,82.53,1,33.06,#N/A,1,0.0260707635,#N/A,1,0.0260707635,#N/A
34.21,34.59,32.95,32.53,-0.01603145796,13200100,83.47,84.78,85.3,83.16,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
32.05,32.6,31.79,30.97,-0.04795573317,10685000,82.85,82.87,83.44,81.66,0,#N/A,#N/A,2,#N/A,-0.04795573317,2,#N/A,-0.04795573317
31.56,32.28,31.43,30.93,-0.00129157249,10241300,82.83,82.17,82.87,81.26,0,#N/A,#N/A,1,-0.00129157249,#N/A,1,-0.00129157249,#N/A
31.62,32.35,31.17,30.83,-0.003233107016,10287600,81.92,82.05,82.49,80.67,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
32.08,32.3,31.58,30.7,-0.004216672073,10348500,82,82.43,83.14,81.52,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
31.59,31.87,30.54,29.66,-0.0338762215,14406100,82.05,80.28,82.22,79.78,0,#N/A,#N/A,2,#N/A,-0.0338762215,0,#N/A,#N/A
30.82,31.26,30.01,29.54,-0.004045853001,12785500,80.1,81.24,81.41,79.28,0,#N/A,#N/A,1,-0.004045853001,#N/A,0,#N/A,#N/A
29.54,29.93,28.81,28.07,-0.04976303318,19305800,81,78.89,82.24,78.05,2,#N/A,28.07,2,#N/A,-0.04976303318,2,#N/A,-0.04976303318
29.09,30.65,28.98,28.93,0.03063769149,16567300,78.58,79.7,80.07,77.58,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
30.66,32.28,30.62,30.77,0.06360179744,21482800,79.51,82.31,82.6,78.55,0,#N/A,#N/A,1,0.06360179744,#N/A,1,0.06360179744,#N/A
31.43,32.48,31.39,30.86,0.002924926877,11491000,81.88,82.25,83,81.74,1,30.86,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.34,29.88,27.85,28.63,-0.07226182761,22787800,81.65,72.72,81.66,72.14,2,#N/A,28.63,2,#N/A,-0.07226182761,2,#N/A,-0.07226182761
30.8,31.27,29.61,28.98,0.01222493888,15448100,73.88,73.44,77.02,72.41,1,28.98,#N/A,1,0.01222493888,#N/A,1,0.01222493888,#N/A
29.1,29.97,29.02,28.59,-0.01345755694,20779600,74.42,70.57,74.56,70.22,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
30.69,30.97,28.91,27.91,-0.02378454005,19000400,69.8,68.87,72.87,68.14,2,#N/A,27.91,2,#N/A,-0.02378454005,2,#N/A,-0.02378454005
28.53,29.71,27.82,28.59,0.02436402723,18877800,69.72,69.67,70.7,65.72,1,28.59,#N/A,1,0.02436402723,#N/A,1,0.02436402723,#N/A
30.17,30.44,28.72,28.11,-0.01678908709,15148800,70.22,69.88,72.62,69.24,2,#N/A,28.11,2,#N/A,-0.01678908709,0,#N/A,#N/A
29.75,30.26,29,28.77,0.0234791889,11188800,70.24,73.08,73.8,70.24,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
30.31,31.49,30.21,30,0.04275286757,13643800,73.6,75.44,76.27,73.2,1,30,#N/A,1,0.04275286757,#N/A,1,0.04275286757,#N/A
31.3,31.46,30.74,29.67,-0.011,11473700,75.44,75.82,76.37,74.38,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
30.59,30.86,30.12,29.16,-0.01718907988,9111700,75.94,74.42,76.7,73.84,2,#N/A,29.16,2,#N/A,-0.01718907988,0,#N/A,#N/A
30.68,30.9,29.72,29.68,0.01783264746,9672300,73.99,75.15,75.71,73.8,1,29.68,#N/A,1,0.01783264746,#N/A,1,0.01783264746,#N/A
30.2,30.39,29.05,28.19,-0.05020215633,12525700,75.37,74.39,76.39,74.2,0,#N/A,#N/A,2,#N/A,-0.05020215633,2,#N/A,-0.05020215633
28.98,29.64,28.61,27.72,-0.01667257893,14116400,74.42,73.7,75.16,72.57,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
28.66,28.79,27.23,27.51,-0.007575757576,19091700,73.25,73.88,74.58,72.5,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.01,29.7,28.31,27.37,-0.005089058524,13027200,74.47,75.02,75.61,74,0,#N/A,#N/A,1,-0.005089058524,#N/A,1,-0.005089058524,#N/A
28.01,28.48,27.44,27.04,-0.01205699671,23302200,74.5,73.52,74.98,72.65,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
26.9,27.22,26.05,26.02,-0.03772189349,21316200,72.82,71.52,72.87,69.28,2,#N/A,26.02,2,#N/A,-0.03772189349,2,#N/A,-0.03772189349
27.58,28.64,27.53,27.58,0.05995388163,13116200,71.88,73.98,74.27,71.24,0,#N/A,#N/A,1,0.05995388163,#N/A,1,0.05995388163,#N/A
28.44,29.27,28.24,27.89,0.01124002901,8381000,74.05,75.29,75.67,73.62,1,27.89,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.19,29.37,28.82,27.82,-0.002509860165,8401600,75.47,76.85,77,74.78,2,#N/A,27.82,2,#N/A,-0.002509860165,0,#N/A,#N/A
28.61,29.7,28.2,28.59,0.02767792955,8380000,76.32,78.6,79.08,75.75,1,28.59,#N/A,1,0.02767792955,#N/A,1,0.02767792955,#N/A
29.73,30.38,29.35,28.43,-0.005596362364,9544200,78.67,78.94,79.85,78.48,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
29.27,29.68,29.01,28.22,-0.007386563489,11311000,79.28,79.23,80.17,78.13,0,#N/A,#N/A,0,#N/A,#N/A,0,#N/A,#N/A
